"StartTime","EndTime","EpisodeId","EventId","State","EventType","InjuriesDirect","InjuriesIndirect","DeathsDirect","DeathsIndirect","DamageProperty","DamageCrops","Source","BeginLocation","EndLocation","BeginLat","BeginLon","EndLat","EndLon","EpisodeNarrative","EventNarrative","StormSummary"
"2007-08-06 21:15:00.0000000","2007-08-06 21:15:00.0000000","6704","38850","KANSAS","Thunderstorm Wind","0","0","0","0","0","0","NWS Employee","GOODLAND","GOODLAND","39.35","-101.8135","39.35","-101.8135","Strong thunderstorms developed during the afternoon and evening, producing  quarter sized hail and numerous damaging wind gusts after dark.","","{""TotalDamages"":0,""StartTime"":""2007-08-06T21:15:00.0000000Z"",""EndTime"":""2007-08-06T21:15:00.0000000Z"",""Details"":{""Description"":"""",""Location"":""KANSAS""}}"
"2007-08-07 21:50:00.0000000","2007-08-07 21:50:00.0000000","6707","38851","KANSAS","Thunderstorm Wind","0","0","0","0","1000","0","Law Enforcement","GOODLAND","GOODLAND","39.35","-101.72","39.35","-101.72","A line of thunderstorms swept across parts of eastern Colorado and northwest Kansas after dark producing several large hail and strong wind events.","Tree fell on power line in town.","{""TotalDamages"":1000,""StartTime"":""2007-08-07T21:50:00.0000000Z"",""EndTime"":""2007-08-07T21:50:00.0000000Z"",""Details"":{""Description"":""Tree fell on power line in town."",""Location"":""KANSAS""}}"
"2007-08-07 20:24:00.0000000","2007-08-07 20:24:00.0000000","6706","38852","COLORADO","Hail","0","0","0","0","0","0","Law Enforcement","FLAGLER","FLAGLER","39.2277","-103.07","39.2277","-103.07","A line of thunderstorms swept across parts of eastern Colorado and northwest Kansas after dark producing several large hail and strong wind events.","","{""TotalDamages"":0,""StartTime"":""2007-08-07T20:24:00.0000000Z"",""EndTime"":""2007-08-07T20:24:00.0000000Z"",""Details"":{""Description"":"""",""Location"":""COLORADO""}}"
"2007-08-07 21:03:00.0000000","2007-08-07 21:03:00.0000000","6706","38853","COLORADO","Thunderstorm Wind","0","0","0","0","0","0","ASOS","BURLINGTON ARPT","BURLINGTON ARPT","39.32","-102.28","39.32","-102.28","A line of thunderstorms swept across parts of eastern Colorado and northwest Kansas after dark producing several large hail and strong wind events.","","{""TotalDamages"":0,""StartTime"":""2007-08-07T21:03:00.0000000Z"",""EndTime"":""2007-08-07T21:03:00.0000000Z"",""Details"":{""Description"":"""",""Location"":""COLORADO""}}"
"2007-08-09 14:55:00.0000000","2007-08-09 14:55:00.0000000","6947","40013","COLORADO","Hail","0","0","0","0","0","0","Public","YUMA","YUMA","40.12","-102.6633","40.12","-102.6633","Isolated thunderstorms moved across Yuma county, producing a few reports of severe hail and wind during the afternoon.","","{""TotalDamages"":0,""StartTime"":""2007-08-09T14:55:00.0000000Z"",""EndTime"":""2007-08-09T14:55:00.0000000Z"",""Details"":{""Description"":"""",""Location"":""COLORADO""}}"
"2007-08-06 15:50:00.0000000","2007-08-06 16:00:00.0000000","6704","43417","KANSAS","Hail","0","0","0","0","0","0","Public","GOODLAND","GOODLAND","39.2171","-101.8917","39.2171","-101.8917","Strong thunderstorms developed during the afternoon and evening, producing  quarter sized hail and numerous damaging wind gusts after dark.","CoCoRaHS Report.  Hail lasted 10 minutes.","{""TotalDamages"":0,""StartTime"":""2007-08-06T15:50:00.0000000Z"",""EndTime"":""2007-08-06T16:00:00.0000000Z"",""Details"":{""Description"":""CoCoRaHS Report.  Hail lasted 10 minutes."",""Location"":""KANSAS""}}"
"2007-08-16 15:30:00.0000000","2007-08-16 17:00:00.0000000","8255","47429","INDIANA","Heavy Rain","0","0","0","0","0","0","Trained Spotter","VINCENNES","VINCENNES","38.68","-87.52","38.68","-87.52","Hail and damaging thunderstorm winds moved across central Indiana throughout the day of August 16, 2007.  Heavy rain also accompanied the severe storms.","Heavy rain estimated at 2.25 inches fell causing some street flooding in Vincennes.","{""TotalDamages"":0,""StartTime"":""2007-08-16T15:30:00.0000000Z"",""EndTime"":""2007-08-16T17:00:00.0000000Z"",""Details"":{""Description"":""Heavy rain estimated at 2.25 inches fell causing some street flooding in Vincennes."",""Location"":""INDIANA""}}"
"2007-08-16 15:30:00.0000000","2007-08-16 15:30:00.0000000","8255","47430","INDIANA","Thunderstorm Wind","0","0","0","0","0","0","Emergency Manager","BEDFORD","BEDFORD","38.87","-86.48","38.87","-86.48","Hail and damaging thunderstorm winds moved across central Indiana throughout the day of August 16, 2007.  Heavy rain also accompanied the severe storms.","Small trees were reported down due to damaging thunderstorm winds.","{""TotalDamages"":0,""StartTime"":""2007-08-16T15:30:00.0000000Z"",""EndTime"":""2007-08-16T15:30:00.0000000Z"",""Details"":{""Description"":""Small trees were reported down due to damaging thunderstorm winds."",""Location"":""INDIANA""}}"
"2007-12-15 21:30:00.0000000","2007-12-15 21:31:00.0000000","11769","64708","GEORGIA","Tornado","0","0","0","0","5000","0","NWS Storm Survey","OWENSBORO","OWENSBORO","31.87","-83.4641","31.8783","-83.4536","A strong negatively titled upper atmospheric disturbance and associated strong cold front were moving through the southeast states late on December 15th.  Unseasonably warm conditions had prevailed across this region of the country throughout the preceding days, while much colder weather and significant winter weather prevailed to the northwest across the southern plains and midwest.  A wedge of cool air was intensifying across north central and northeast Georgia, with the front marking this wedge of cooler air lying across central and southeast Georgia.  Meanwhile, deep coastal low development along the mid-Atlantic coast was underway as the upper trough rotated into the southeast states.  The combination of these strong dynamics, a strong low-level jet, and unseasonably warm, moist air across southeast Georgia in advance of the front and upper disturbance resulted in the development of thunderstorms across south Georgia.  As the storms moved northeast and encountered the wedge front, they quickly became rotating supercells spawning three tornadoes in a one-hour period across the southeast portion of the Peachtree City, Georgia Weather Forecast Office County Warning Area.","A survey conducted by the National Weather Service Forecast Office in Peachtree City, GA concluded that a tornado touched down approximately two miles west of Owensboro in southeast Wilcox county.  The tornado moved rapidly northeast and lifted approximately 0.5 mile to the west-northwest of Owensboro.  The tornado path width was estimated to be approximately 100 yards wide.  The roof was ripped off an old dairy shed and a cinder block attached to the shed was completely destroyed.  While the tornado lifted shortly after touching down, wind damage, consistent with 70 to 100 mph wind speeds, continued northeast across the county toward Abbeville.","{""TotalDamages"":5000,""StartTime"":""2007-12-15T21:30:00.0000000Z"",""EndTime"":""2007-12-15T21:31:00.0000000Z"",""Details"":{""Description"":""A survey conducted by the National Weather Service Forecast Office in Peachtree City, GA concluded that a tornado touched down approximately two miles west of Owensboro in southeast Wilcox county.  The tornado moved rapidly northeast and lifted approximately 0.5 mile to the west-northwest of Owensboro.  The tornado path width was estimated to be approximately 100 yards wide.  The roof was ripped off an old dairy shed and a cinder block attached to the shed was completely destroyed.  While the tornado lifted shortly after touching down, wind damage, consistent with 70 to 100 mph wind speeds, continued northeast across the county toward Abbeville."",""Location"":""GEORGIA""}}"
"2007-08-19 19:19:00.0000000","2007-08-19 19:19:00.0000000","8501","48628","INDIANA","Thunderstorm Wind","0","0","0","0","0","0","Law Enforcement","LINDEN","LINDEN","40.18","-86.9","40.18","-86.9","Severe weather moved through central Indiana on August 19, 2007.  The main threats were damaging thunderstorm winds and hail.  Multiple trees and power lines were down in addition to structural damage and damage to vehicles.","Trees were reported down along State Road 231 due to damaging thunderstorm winds.","{""TotalDamages"":0,""StartTime"":""2007-08-19T19:19:00.0000000Z"",""EndTime"":""2007-08-19T19:19:00.0000000Z"",""Details"":{""Description"":""Trees were reported down along State Road 231 due to damaging thunderstorm winds."",""Location"":""INDIANA""}}"
"2007-08-19 19:30:00.0000000","2007-08-19 19:30:00.0000000","8501","48636","INDIANA","Thunderstorm Wind","0","0","0","0","1000","0","Public","ROMNEY","ROMNEY","40.25","-86.8811","40.25","-86.8811","Severe weather moved through central Indiana on August 19, 2007.  The main threats were damaging thunderstorm winds and hail.  Multiple trees and power lines were down in addition to structural damage and damage to vehicles.","Trees and power lines were down due to damaging thunderstorm winds.","{""TotalDamages"":1000,""StartTime"":""2007-08-19T19:30:00.0000000Z"",""EndTime"":""2007-08-19T19:30:00.0000000Z"",""Details"":{""Description"":""Trees and power lines were down due to damaging thunderstorm winds."",""Location"":""INDIANA""}}"
"2007-08-25 14:45:00.0000000","2007-08-25 14:45:00.0000000","8487","48544","TENNESSEE","Hail","0","0","0","0","0","0","Trained Spotter","LEWISBURG","LEWISBURG","35.45","-86.79","35.45","-86.79","Scattered thunderstorms produced severe weather with strong winds and large hail on August 24th and 25th.","Trained spotter reported quarter size hail in Lewisburg.","{""TotalDamages"":0,""StartTime"":""2007-08-25T14:45:00.0000000Z"",""EndTime"":""2007-08-25T14:45:00.0000000Z"",""Details"":{""Description"":""Trained spotter reported quarter size hail in Lewisburg."",""Location"":""TENNESSEE""}}"
"2007-02-01 16:30:00.0000000","2007-02-01 16:30:00.0000000","2275","11126","GEORGIA","Thunderstorm Wind","0","0","0","0","0","0","Trained Spotter","MIDWAY","MIDWAY","30.96","-82.66","30.96","-82.66","A major squall line with multiple supercell thunderstorms moved across north Florida and southeast Georgia.","Six (6) oak trees down.","{""TotalDamages"":0,""StartTime"":""2007-02-01T16:30:00.0000000Z"",""EndTime"":""2007-02-01T16:30:00.0000000Z"",""Details"":{""Description"":""Six (6) oak trees down."",""Location"":""GEORGIA""}}"
"2007-02-13 16:20:00.0000000","2007-02-13 16:20:00.0000000","2278","11128","GEORGIA","Thunderstorm Wind","0","0","0","0","0","0","Emergency Manager","LELIATON","LELIATON","31.29","-82.91","31.29","-82.91","A developing low pressure system and associated squall line brought scattered thunderstorms to the area during the afternoon and evening with several severe events in Florida and Georgia.","Large trees blown down in Kirkland along Sunnyside Church Road.","{""TotalDamages"":0,""StartTime"":""2007-02-13T16:20:00.0000000Z"",""EndTime"":""2007-02-13T16:20:00.0000000Z"",""Details"":{""Description"":""Large trees blown down in Kirkland along Sunnyside Church Road."",""Location"":""GEORGIA""}}"
"2007-08-25 17:11:00.0000000","2007-08-25 17:11:00.0000000","10441","58108","NORTH CAROLINA","Thunderstorm Wind","0","0","0","0","0","0","County Official","MOORESBORO","MOORESBORO","35.3","-81.7","35.3","-81.7","Scattered severe storms affected western North Carolina during the late afternoon and evening hours.","Siding stripped off a house and trees blown down.","{""TotalDamages"":0,""StartTime"":""2007-08-25T17:11:00.0000000Z"",""EndTime"":""2007-08-25T17:11:00.0000000Z"",""Details"":{""Description"":""Siding stripped off a house and trees blown down."",""Location"":""NORTH CAROLINA""}}"
"2007-08-25 17:17:00.0000000","2007-08-25 17:17:00.0000000","10441","58109","NORTH CAROLINA","Thunderstorm Wind","0","0","0","0","0","0","County Official","SALISBURY","SALISBURY","35.67","-80.5","35.67","-80.5","Scattered severe storms affected western North Carolina during the late afternoon and evening hours.","Trees blown down on Innes Street and in Woodleaf around the same time.","{""TotalDamages"":0,""StartTime"":""2007-08-25T17:17:00.0000000Z"",""EndTime"":""2007-08-25T17:17:00.0000000Z"",""Details"":{""Description"":""Trees blown down on Innes Street and in Woodleaf around the same time."",""Location"":""NORTH CAROLINA""}}"
"2007-08-13 16:35:00.0000000","2007-08-13 16:35:00.0000000","9078","51557","NEBRASKA","Hail","0","0","0","0","0","0","Public","VALENTINE","VALENTINE","42.4218","-100.55","42.4218","-100.55","Thunderstorms formed in the late afternoon hours across the Eastern Panhandle and Sandhills of Nebraska. A few of these storm were able to produce hail up to the size of quarters across Cherry and Grant counties.","","{""TotalDamages"":0,""StartTime"":""2007-08-13T16:35:00.0000000Z"",""EndTime"":""2007-08-13T16:35:00.0000000Z"",""Details"":{""Description"":"""",""Location"":""NEBRASKA""}}"
"2007-08-23 05:00:00.0000000","2007-08-23 07:00:00.0000000","7593","43614","NEBRASKA","Flash Flood","0","0","0","0","5000","0","Law Enforcement","WISNER","WISNER","41.98","-96.8328","41.98","-96.8328","For the second day in a row early morning thunderstorms dropped heavy rain over sections of northeast Nebraska.  The heavy rain brought 2 day totals, August 22nd and 23rd, to over 4 inches in places, including Norfolk where 4.34 inches of rain fell.  The thunderstorms developed north of a stationary front that had remained over sections of eastern Nebraska that morning and for several days prior.","Heavy rain caused Plum Creek to flood across county road link 20a and also several gravel roads in the area.","{""TotalDamages"":5000,""StartTime"":""2007-08-23T05:00:00.0000000Z"",""EndTime"":""2007-08-23T07:00:00.0000000Z"",""Details"":{""Description"":""Heavy rain caused Plum Creek to flood across county road link 20a and also several gravel roads in the area."",""Location"":""NEBRASKA""}}"
"2007-08-21 18:40:00.0000000","2007-08-21 18:40:00.0000000","7333","42181","NEBRASKA","Hail","0","0","0","0","0","0","Trained Spotter","FORDYCE","FORDYCE","42.8022","-97.4892","42.8022","-97.4892","A warm front extended across northeast Nebraska during the afternoon of August 21st.  Instability by afternoon was moderately high along the front with temperatures of 85 to 90 and dew points in the mid 70s.  When combined with a strong jet stream across the Dakotas, scattered thunderstorms developed by late afternoon, a few of which became severe.","","{""TotalDamages"":0,""StartTime"":""2007-08-21T18:40:00.0000000Z"",""EndTime"":""2007-08-21T18:40:00.0000000Z"",""Details"":{""Description"":"""",""Location"":""NEBRASKA""}}"
"2007-08-06 18:30:00.0000000","2007-08-06 20:15:00.0000000","9628","54025","SOUTH DAKOTA","Flash Flood","0","0","0","0","0","0","Trained Spotter","CHAMBERLAIN","CHAMBERLAIN","43.7422","-99.33","43.7422","-99.33","Thunderstorms moving from the northwest caused damaging winds, large hail, and flash flooding over a stretch in Brule County from Chamberlain to southeast of Kimball on the early evening of August 6th.","Heavy rain flooded streets and yards.","{""TotalDamages"":0,""StartTime"":""2007-08-06T18:30:00.0000000Z"",""EndTime"":""2007-08-06T20:15:00.0000000Z"",""Details"":{""Description"":""Heavy rain flooded streets and yards."",""Location"":""SOUTH DAKOTA""}}"
